company,linkedin_ids,linkedin_url,levels_slug,levels_status,base,total,years_experience,level,city,reported,source,source_url,date,notes,website,careers_url,hq_city,hq_country,employees,sector,year_founded,about
Scopely,2057437,https://www.linkedin.com/company/scopely,scopely,resolved,57000,62000,8,L3,Barcelona,2023-11,levels.fyi,https://www.levels.fyi/companies/scopely/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Scopely,2057437,https://www.linkedin.com/company/scopely,scopely,resolved,51000,58000,7,L3,Barcelona,2025-07,levels.fyi,https://www.levels.fyi/companies/scopely/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Scopely,2057437,https://www.linkedin.com/company/scopely,scopely,resolved,48000,48000,7,Senior,Barcelona,2025-01,levels.fyi,https://www.levels.fyi/companies/scopely/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Scopely,2057437,https://www.linkedin.com/company/scopely,scopely,resolved,47600,52800,7,L5,Barcelona,2021-11,levels.fyi,https://www.levels.fyi/companies/scopely/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Scopely,2057437,https://www.linkedin.com/company/scopely,scopely,resolved,45000,51750,5,L3,Barcelona,2023-07,levels.fyi,https://www.levels.fyi/companies/scopely/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Scopely,2057437,https://www.linkedin.com/company/scopely,scopely,resolved,45000,45000,5,P3,Barcelona,2024-05,levels.fyi,https://www.levels.fyi/companies/scopely/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
SDG Group,,https://www.linkedin.com/company/sdg-group,sdg-group,resolved,64000,64000,9,Senior,Valencia,2025-02,levels.fyi,https://www.levels.fyi/companies/sdg-group/salaries/software-engineer/locations/spain,2026-09-22,,https://www.sdggroup.com,,Milano,IT,"1,001-10,000",consulting-professional-services|consulting|telecommunications|professional-services,1991,
SEAT CODE,22296997,https://www.linkedin.com/company/seatcode,seat-code,resolved,67000,76000,20,L3,Barcelona,2024-10,levels.fyi,https://www.levels.fyi/companies/seat-code/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
SEAT CODE,22296997,https://www.linkedin.com/company/seatcode,seat-code,resolved,62000,71000,10,L3,Barcelona,2025-12,levels.fyi,https://www.levels.fyi/companies/seat-code/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
SEAT CODE,22296997,https://www.linkedin.com/company/seatcode,seat-code,resolved,60000,66000,5-10,,Barcelona,2026-01,levels.fyi,https://www.levels.fyi/companies/seat-code/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
SEAT CODE,22296997,https://www.linkedin.com/company/seatcode,seat-code,resolved,58000,58000,9,L4,Madrid,2024-06,levels.fyi,https://www.levels.fyi/companies/seat-code/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
SEAT CODE,22296997,https://www.linkedin.com/company/seatcode,seat-code,resolved,57000,65000,9,L3,Barcelona,2024-06,levels.fyi,https://www.levels.fyi/companies/seat-code/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
SEAT CODE,22296997,https://www.linkedin.com/company/seatcode,seat-code,resolved,53000,60600,5-10,,Barcelona,2025-02,levels.fyi,https://www.levels.fyi/companies/seat-code/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
SEAT CODE,22296997,https://www.linkedin.com/company/seatcode,seat-code,resolved,51600,57600,8,Engineer 2,Barcelona,2021-09,levels.fyi,https://www.levels.fyi/companies/seat-code/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
SEAT CODE,22296997,https://www.linkedin.com/company/seatcode,seat-code,resolved,40000,47000,5,L3,Barcelona,2026-03,levels.fyi,https://www.levels.fyi/companies/seat-code/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,103000,103000,11+,,Barcelona,2025-07,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,98000,98000,10,Senior,Barcelona,2024-02,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,90000,97000,10,L3,Barcelona,2026-07,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,90000,91000,6,Senior,Barcelona,2022-09,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,87000,97000,15,L3,Barcelona,2025-11,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,85000,85000,10,Senior,Barcelona,2025-11,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,83000,83000,7,L3,Barcelona,2026-04,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,80000,80000,6,Senior,Barcelona,2026-02,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,75000,75000,10,L3,Barcelona,2024-11,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,75000,75000,7,Senior,Barcelona,2024-06,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,72000,72000,12,L1,Barcelona,2024-08,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,72000,72000,7,Developer,Barcelona,2026-07,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,72000,72000,7,Senior,Madrid,2026-01,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,70000,70000,10,L3,Barcelona,2023-12,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,70000,70000,9,Senior,Barcelona,2024-03,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,70000,70000,8,Senior,Barcelona,2024-12,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,68651,68651,10,L3,Barcelona,2024-01,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,67000,67000,8,L3,Madrid,2025-01,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,67000,67000,5,Senior,Barcelona,2025-11,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,67000,67000,5,L2,Barcelona,2024-07,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,66000,66000,10,L3,Barcelona,2025-05,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,66000,66000,8,Senior,Barcelona,2025-12,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,65000,65000,12,Senior,Barcelona,2024-09,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,64000,64000,8,Middle,Barcelona,2025-12,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,62000,62000,7,Middle,Barcelona,2024-06,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,62000,62000,6,Senior,Barcelona,2023-04,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,61000,63000,7,L3,Barcelona,2023-05,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,60830,60830,7,L4,Barcelona,2023-10,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,60000,60000,10,Engineer,Barcelona,2026-05,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,60000,60000,7,L2,Barcelona,2024-06,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,60000,60000,5,Middle,Barcelona,2025-03,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,58000,58000,6,L3,Barcelona,2024-11,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,57600,57600,7,Middle,Barcelona,2024-08,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,57000,57000,5,Middle,Barcelona,2023-09,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,53000,53000,7,Middle,Barcelona,2023-12,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
Semrush,,https://www.linkedin.com/company/semrush,semrush,resolved,50402,50402,7,Middle,Barcelona,2024-04,levels.fyi,https://www.levels.fyi/companies/semrush/salaries/software-engineer/locations/spain,2026-09-22,,http://www.semrush.com,,Boston,US,"1,001-10,000",technology|information-technology-services|internet|saas,2008,
